id,model,connectance_mod,complexity_mod,distance_mod,basal_mod,top_mod,S1_mod,S2_mod,S4_mod,S5_mod
1235,hierarchy,0.06501095690284879,0.9514763688718354,1.0,2.0,1.0,178.0,11.0,83.0,80.0
1235,maxent,0.0679327976625274,0.9197150564586206,3.0,24.0,1.0,36.0,17.0,22.0,112.0
12,random,0.017630720927424223,0.9720105668252412,2.0,12.0,15.0,194.0,5.0,84.0,86.0
12,niche,0.019562854727689892,0.9547236399158373,2.0,32.0,25.0,156.0,3.0,138.0,317.0
12,cascade,0.016347355268638068,0.9626966530520091,3.0,28.0,25.0,148.0,6.0,146.0,154.0
12,hierarchy,0.015306122448979591,0.9705733131247412,1.0,19.0,23.0,175.0,5.0,105.0,88.0
12,maxent,0.014704440741103813,0.9250281406087866,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.03290295710120783,0.9606733263673537,4.0,9.0,9.0,131.0,5.0,64.0,55.0
13,niche,0.0432,0.9317283270256651,2.0,17.0,11.0,113.0,12.0,81.0,232.0
13,cascade,0.030864197530864196,0.9554234597348266,4.0,14.0,16.0,90.0,5.0,82.0,81.0
13,hierarchy,0.03223593964334705,0.9680993424245956,1.0,4.0,8.0,120.0,1.0,67.0,47.0
13,maxent,0.03155006858710562,0.9407300717556353,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.0548469387755102,0.9672044188302367,3.0,6.0,3.0,39.0,2.0,22.0,22.0
18,niche,0.0743801652892562,0.94673549522043,2.0,8.0,7.0,25.0,0.0,30.0,43.0
18,cascade,0.054696789536266346,0.9544179452256326,5.0,7.0,8.0,48.0,2.0,43.0,33.0
18,hierarchy,0.04280618311533888,0.9744963226309856,1.0,4.0,7.0,34.0,2.0,18.0,9.0
18,maxent,0.04518430439952437,0.9337192664447502,2.0,11.0,18.0,0.0,0.0,79.0,47.0
3259,random,0.15,0.9252726493290616,1.0,0.0,2.0,73.0,10.0,41.0,36.0
3259,niche,0.1882716049382716,0.860710781394173,2.0,5.0,3.0,23.0,9.0,29.0,50.0
3259,cascade,0.1625,0.9207726939694817,4.0,2.0,3.0,89.0,46.0,92.0,80.0
3259,hierarchy,0.1425,0.9277810101465256,3.0,2.0,2.0,81.0,19.0,48.0,36.0
3259,maxent,0.15,0.9206325349251027,2.0,3.0,6.0,30.0,33.0,104.0,77.0
908,random,0.04045211183819155,0.9549488689285008,3.0,7.0,10.0,69.0,0.0,43.0,41.0
908,niche,0.04040404040404041,0.9608661364433669,2.0,10.0,13.0,22.0,4.0,28.0,23.0
908,cascade,0.041383219954648526,0.9498211942087842,3.0,8.0,13.0,71.0,4.0,85.0,59.0
908,hierarchy,0.036281179138321996,0.961792369529627,1.0,6.0,9.0,71.0,1.0,48.0,36.0
908,maxent,0.03407247160627366,0.9260176507714747,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.06920415224913495,0.9455397274202685,3.0,6.0,6.0,10.0,0.0,13.0,12.0
23,niche,0.07555555555555556,0.9326134004526193,2.0,7.0,6.0,0.0,0.0,2.0,7.0
23,cascade,0.055401662049861494,0.9693553376973247,4.0,6.0,8.0,11.0,1.0,12.0,7.0
23,hierarchy,0.055401662049861494,0.9763582062760043,1.0,2.0,7.0,12.0,0.0,13.0,2.0
23,maxent,0.055401662049861494,0.942294008672272,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.01867156412610958,0.9665367967288805,2.0,13.0,12.0,298.0,3.0,133.0,131.0
909,niche,0.020073223077894206,0.9542980994406506,3.0,37.0,16.0,140.0,3.0,165.0,242.0
909,cascade,0.018569533721048873,0.9573625745502954,6.0,21.0,30.0,220.0,7.0,219.0,191.0
909,hierarchy,0.0192,0.9666280066093349,1.0,17.0,13.0,260.0,1.0,150.0,142.0
909,maxent,0.0192,0.947986576519897,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.036783854166666664,0.9465927400578158,2.0,2.0,3.0,933.0,35.0,523.0,464.0
946,niche,0.04051607062019013,0.9157587470840018,2.0,25.0,16.0,431.0,53.0,468.0,953.0
946,cascade,0.03634982638888889,0.9402797711251802,5.0,14.0,15.0,680.0,57.0,718.0,718.0
946,hierarchy,0.03634982638888889,0.9497580465839274,1.0,6.0,2.0,1081.0,47.0,553.0,582.0
946,maxent,0.03721788194444445,0.941679303800452,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.059027777777777776,0.9565959628924832,3.0,5.0,8.0,17.0,1.0,10.0,4.0
26,niche,0.115,0.9101112715486915,2.0,6.0,4.0,16.0,13.0,44.0,60.0
26,cascade,0.06076388888888889,0.9548126255921948,6.0,6.0,7.0,22.0,5.0,23.0,22.0
26,hierarchy,0.059027777777777776,0.9704055621953489,1.0,5.0,4.0,29.0,1.0,14.0,13.0
26,maxent,0.059027777777777776,0.9613989393752566,2.0,4.0,9.0,17.0,1.0,21.0,11.0
27,random,0.014700443786982249,0.9724875608060056,2.0,17.0,14.0,213.0,0.0,94.0,98.0
27,niche,0.021137026239067054,0.9462756931155004,2.0,38.0,16.0,97.0,10.0,157.0,275.0
27,cascade,0.016147635524798153,0.9613908237136675,4.0,29.0,28.0,150.0,6.0,152.0,184.0
27,hierarchy,0.01404467904609294,0.9767790836524264,1.0,17.0,23.0,160.0,4.0,100.0,74.0
27,maxent,0.013349946600213599,0.9000454044179759,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.12962962962962962,0.9290202534882629,1.0,1.0,1.0,17.0,1.0,14.0,15.0
28,niche,0.12962962962962962,0.9197868457246562,1.0,3.0,1.0,36.0,3.0,17.0,28.0
28,cascade,0.10185185185185185,0.9324741517030855,3.0,6.0,4.0,14.0,6.0,29.0,52.0
28,hierarchy,0.11728395061728394,0.9336000943671446,2.0,3.0,0.0,15.0,1.0,9.0,7.0
28,maxent,0.11728395061728394,0.9181058592680191,2.0,4.0,5.0,14.0,8.0,28.0,23.0
947,random,0.20221606648199447,0.9141082171255935,4.0,2.0,0.0,50.0,19.0,23.0,27.0
947,niche,0.19113573407202217,0.9081994808523481,2.0,3.0,0.0,7.0,6.0,37.0,22.0
947,cascade,0.15512465373961218,0.9111035922444395,3.0,3.0,3.0,72.0,27.0,74.0,78.0
947,hierarchy,0.14681440443213298,0.923971758380728,1.0,2.0,2.0,59.0,12.0,26.0,27.0
947,maxent,0.16066481994459833,0.9046267310851638,2.0,2.0,3.0,35.0,28.0,63.0,63.0
1262,random,0.0912,0.9534118493675626,4.0,3.0,1.0,55.0,7.0,25.0,27.0
1262,niche,0.07692307692307693,0.932918423651927,2.0,9.0,2.0,24.0,17.0,28.0,84.0
1262,cascade,0.08284023668639054,0.9333079701040884,5.0,8.0,5.0,46.0,16.0,58.0,74.0
1262,hierarchy,0.09023668639053255,0.9531327360107683,1.0,1.0,2.0,83.0,7.0,45.0,36.0
1262,maxent,0.08875739644970414,0.9095151713231922,2.0,14.0,7.0,4.0,12.0,115.0,211.0
1261,random,0.10059171597633136,0.9658720174769004,3.0,1.0,2.0,7.0,0.0,3.0,0.0
1261,niche,0.14,0.9091423291840041,2.0,3.0,4.0,3.0,2.0,13.0,9.0
1261,cascade,0.1527777777777778,0.9082402285550023,3.0,3.0,3.0,16.0,7.0,16.0,20.0
1261,hierarchy,0.10059171597633136,0.9605577690555466,1.0,2.0,5.0,13.0,1.0,14.0,5.0
1261,maxent,0.10059171597633136,0.9416174770720137,2.0,7.0,3.0,5.0,2.0,14.0,20.0
1219,random,0.05644132653061224,0.9451227062700456,4.0,1.0,2.0,293.0,13.0,161.0,137.0
1219,niche,0.05384087791495199,0.9132585095784991,2.0,18.0,8.0,224.0,31.0,193.0,439.0
1219,cascade,0.048150510204081634,0.9409716929933852,5.0,7.0,12.0,262.0,16.0,254.0,242.0
1219,hierarchy,0.054209183673469385,0.9483652169031771,1.0,3.0,0.0,299.0,24.0,156.0,146.0
1219,maxent,0.05644132653061224,0.9093973320863549,3.0,32.0,0.0,150.0,86.0,105.0,792.0
1237,random,0.10271604938271604,0.9301569267779835,1.0,0.0,0.0,479.0,64.0,204.0,251.0
1237,niche,0.14666666666666667,0.8760859195941724,2.0,5.0,0.0,387.0,167.0,342.0,802.0
1237,cascade,0.10567901234567902,0.9141944805355945,3.0,6.0,5.0,460.0,143.0,506.0,551.0
1237,hierarchy,0.10222222222222223,0.9232121763236786,1.0,1.0,0.0,344.0,48.0,198.0,177.0
1237,maxent,0.10469135802469136,0.8995261164379369,3.0,20.0,4.0,115.0,124.0,148.0,400.0
1218,random,0.05909576361694553,0.9421232404955796,4.0,2.0,2.0,266.0,26.0,147.0,137.0
1218,niche,0.064,0.922461815573179,2.0,10.0,6.0,160.0,46.0,196.0,229.0
1218,cascade,0.053399786400854396,0.9495307110353586,4.0,10.0,7.0,261.0,27.0,221.0,248.0
1218,hierarchy,0.05197579209683161,0.9523476197545736,3.0,4.0,2.0,272.0,13.0,136.0,143.0
1218,maxent,0.053399786400854396,0.917812388092888,3.0,40.0,0.0,158.0,79.0,90.0,1402.0
1235,random,0.07450693937180423,0.9397384945972472,1.0,2.0,0.0,130.0,13.0,58.0,64.0
1235,niche,0.052593133674214754,0.944913770424931,2.0,14.0,4.0,43.0,9.0,38.0,69.0
1235,cascade,0.06574141709276844,0.9377327704502114,3.0,5.0,7.0,127.0,18.0,139.0,125.0
1235,hierarchy,0.0679327976625274,0.9563750417775984,1.0,4.0,1.0,140.0,7.0,63.0,59.0
1235,maxent,0.0679327976625274,0.9194744963911293,3.0,24.0,1.0,36.0,38.0,39.0,381.0
12,random,0.017700957934194086,0.9677351701529081,3.0,16.0,16.0,241.0,3.0,128.0,119.0
12,niche,0.020912098298676747,0.9516035289410995,2.0,33.0,21.0,160.0,6.0,169.0,271.0
12,cascade,0.016059027777777776,0.9642991351436749,6.0,28.0,22.0,157.0,4.0,118.0,142.0
12,hierarchy,0.0149,0.9735714696782553,1.0,16.0,17.0,178.0,1.0,89.0,74.0
12,maxent,0.014704440741103813,0.9258670379872175,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.03106508875739645,0.9707953654783056,3.0,9.0,6.0,117.0,4.0,53.0,59.0
13,niche,0.030403998334027488,0.9480709898109577,2.0,19.0,16.0,46.0,8.0,77.0,84.0
13,cascade,0.03476331360946745,0.9499937715151353,4.0,13.0,16.0,92.0,5.0,106.0,94.0
13,hierarchy,0.03189300411522634,0.9692372812428309,2.0,6.0,7.0,121.0,1.0,68.0,49.0
13,maxent,0.03155006858710562,0.9422303541090277,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.05621301775147929,0.9613549970209683,4.0,4.0,6.0,34.0,1.0,18.0,16.0
18,niche,0.05917159763313609,0.9400374501883562,2.0,11.0,8.0,15.0,0.0,23.0,33.0
18,cascade,0.05229591836734694,0.9433174324527666,4.0,8.0,10.0,28.0,1.0,46.0,29.0
18,hierarchy,0.04336734693877551,0.9707856457812349,2.0,7.0,6.0,29.0,0.0,16.0,16.0
18,maxent,0.04518430439952437,0.9381446041847255,2.0,11.0,18.0,0.0,0.0,79.0,47.0
3259,random,0.1575,0.9277733781242687,1.0,0.0,1.0,60.0,18.0,39.0,35.0
3259,niche,0.175,0.8731406038523049,2.0,4.0,0.0,14.0,14.0,31.0,44.0
3259,cascade,0.1525,0.9064132908678174,3.0,3.0,3.0,71.0,36.0,79.0,83.0
3259,hierarchy,0.14,0.9250027510201473,1.0,2.0,1.0,75.0,9.0,31.0,36.0
3259,maxent,0.15,0.9093149979736836,2.0,3.0,6.0,26.0,18.0,95.0,67.0
908,random,0.033125,0.965520593826293,2.0,7.0,10.0,43.0,1.0,20.0,25.0
908,niche,0.033179012345679014,0.9610901401779028,2.0,16.0,10.0,30.0,4.0,23.0,49.0
908,cascade,0.03390838786436645,0.9530107611040556,4.0,12.0,16.0,43.0,3.0,53.0,66.0
908,hierarchy,0.032879818594104306,0.9624118065892879,1.0,8.0,14.0,51.0,1.0,43.0,23.0
908,maxent,0.03407247160627366,0.9209655669505171,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.07111111111111111,0.9693410277840522,3.0,3.0,6.0,11.0,0.0,6.0,2.0
23,niche,0.11328125,0.8458757773432495,2.0,10.0,2.0,0.0,0.0,21.0,77.0
23,cascade,0.07202216066481995,0.951312777290446,3.0,5.0,6.0,15.0,2.0,19.0,19.0
23,hierarchy,0.0657439446366782,0.9768699473838086,2.0,4.0,4.0,14.0,0.0,8.0,6.0
23,maxent,0.055401662049861494,0.9376719230737511,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.0177,0.9662883401439764,6.0,12.0,14.0,238.0,2.0,120.0,127.0
909,niche,0.020941828254847646,0.948684572209366,2.0,28.0,25.0,207.0,0.0,225.0,311.0
909,cascade,0.020406081012141617,0.9567389392740597,7.0,23.0,23.0,241.0,7.0,234.0,248.0
909,hierarchy,0.01918171615141312,0.9685619885703286,1.0,10.0,10.0,297.0,2.0,163.0,135.0
909,maxent,0.0192,0.9502311044825448,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.03797743055555555,0.9453375094033684,3.0,3.0,2.0,840.0,31.0,411.0,467.0
946,niche,0.03512465373961219,0.9269690282258293,2.0,26.0,9.0,502.0,69.0,490.0,1632.0
946,cascade,0.040690104166666664,0.938668407257669,5.0,14.0,14.0,829.0,78.0,882.0,872.0
946,hierarchy,0.03700086805555555,0.9498408928207758,1.0,4.0,1.0,919.0,39.0,439.0,457.0
946,maxent,0.03721788194444445,0.9440714717502671,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.06597222222222222,0.9633684644779341,3.0,6.0,2.0,34.0,2.0,18.0,25.0
26,niche,0.06371191135734072,0.9554862299233344,2.0,7.0,7.0,7.0,3.0,12.0,27.0
26,cascade,0.07183364839319471,0.9421070818683647,3.0,7.0,4.0,26.0,2.0,29.0,46.0
26,hierarchy,0.057291666666666664,0.9671921603707881,1.0,3.0,6.0,27.0,0.0,16.0,10.0
26,maxent,0.059027777777777776,0.958105610543189,2.0,4.0,9.0,11.0,3.0,20.0,10.0
27,random,0.014431423611111112,0.9724867746234143,1.0,19.0,22.0,126.0,0.0,66.0,63.0
27,niche,0.017361111111111112,0.9534342529464451,2.0,39.0,16.0,161.0,7.0,139.0,233.0
27,cascade,0.014993752603082049,0.9698226241901136,6.0,27.0,29.0,144.0,3.0,121.0,116.0
27,hierarchy,0.013406065088757397,0.9743211308636223,2.0,24.0,24.0,149.0,1.0,106.0,71.0
27,maxent,0.013349946600213599,0.902386922944668,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.10493827160493827,0.9587627580442623,2.0,1.0,3.0,54.0,5.0,23.0,19.0
28,niche,0.09375,0.9379155159050383,2.0,5.0,3.0,9.0,2.0,8.0,15.0
28,cascade,0.14506172839506173,0.9197040456219379,2.0,4.0,4.0,40.0,17.0,65.0,58.0
28,hierarchy,0.11728395061728394,0.9439406809044039,1.0,1.0,0.0,61.0,2.0,37.0,26.0
28,maxent,0.11728395061728394,0.9244313910819408,3.0,4.0,5.0,17.0,5.0,28.0,23.0
947,random,0.1634349030470914,0.9153912355742566,1.0,0.0,0.0,65.0,4.0,23.0,30.0
947,niche,0.16066481994459833,0.8911800524276117,2.0,4.0,2.0,20.0,13.0,26.0,54.0
947,cascade,0.14681440443213298,0.90924252291864,3.0,3.0,4.0,54.0,22.0,67.0,75.0
947,hierarchy,0.16066481994459833,0.9091505184781508,1.0,1.0,2.0,52.0,34.0,24.0,17.0
947,maxent,0.16066481994459833,0.9058046677713836,2.0,2.0,3.0,39.0,30.0,60.0,64.0
1262,random,0.08136094674556213,0.954650725595484,3.0,2.0,1.0,67.0,7.0,23.0,24.0
1262,niche,0.10207100591715976,0.919427873519514,2.0,9.0,2.0,41.0,26.0,57.0,146.0
1262,cascade,0.0928,0.9320939205446523,3.0,3.0,5.0,83.0,12.0,77.0,54.0
1262,hierarchy,0.08875739644970414,0.9544461352218714,1.0,2.0,0.0,113.0,7.0,45.0,51.0
1262,maxent,0.08875739644970414,0.8941889896965892,3.0,14.0,7.0,5.0,11.0,116.0,212.0
1261,random,0.1242603550295858,0.9410715560645169,2.0,1.0,2.0,14.0,1.0,7.0,7.0
1261,niche,0.11,0.9776659690367534,2.0,4.0,3.0,4.0,0.0,5.0,8.0
1261,cascade,0.13580246913580246,0.9097198018781041,3.0,5.0,3.0,1.0,2.0,5.0,10.0
1261,hierarchy,0.11805555555555555,0.9402674467954975,2.0,2.0,3.0,16.0,0.0,11.0,8.0
1261,maxent,0.10059171597633136,0.923042794392761,3.0,7.0,3.0,4.0,3.0,13.0,19.0
1219,random,0.05835459183673469,0.9540526053973962,1.0,0.0,5.0,329.0,29.0,184.0,168.0
1219,niche,0.062479338842975206,0.9017701686812089,2.0,16.0,5.0,185.0,78.0,225.0,523.0
1219,cascade,0.05548469387755102,0.939688654146916,4.0,10.0,9.0,326.0,28.0,296.0,323.0
1219,hierarchy,0.058512396694214874,0.9464998920966612,1.0,2.0,1.0,401.0,12.0,202.0,195.0
1219,maxent,0.05644132653061224,0.9181092765181551,3.0,32.0,0.0,121.0,75.0,94.0,682.0
1237,random,0.09827160493827161,0.9337559703475493,1.0,0.0,1.0,411.0,37.0,207.0,208.0
1237,niche,0.10024691358024691,0.8858885607474812,2.0,10.0,2.0,169.0,61.0,160.0,399.0
1237,cascade,0.10666666666666667,0.9140807974666436,4.0,5.0,4.0,517.0,147.0,571.0,499.0
1237,hierarchy,0.10222222222222223,0.9374774480202935,1.0,4.0,0.0,706.0,123.0,318.0,360.0
1237,maxent,0.10469135802469136,0.9071326591702839,3.0,20.0,4.0,89.0,165.0,242.0,680.0
1218,random,0.05446778212887148,0.9480158860598585,1.0,1.0,3.0,223.0,4.0,107.0,99.0
1218,niche,0.054560599750104126,0.9247719743357155,2.0,16.0,9.0,192.0,14.0,196.0,308.0
1218,cascade,0.050907796368814526,0.9423522167200985,4.0,8.0,9.0,223.0,18.0,246.0,233.0
1218,hierarchy,0.0530437878248487,0.9584134624601981,1.0,2.0,1.0,299.0,28.0,132.0,135.0
1218,maxent,0.053399786400854396,0.9147139709643989,3.0,40.0,0.0,88.0,42.0,50.0,1016.0
1235,random,0.07377647918188458,0.9400841963187897,1.0,1.0,1.0,85.0,3.0,58.0,48.0
1235,niche,0.07484567901234568,0.9307552996178031,3.0,11.0,1.0,17.0,0.0,89.0,61.0
1235,cascade,0.061358655953250546,0.9373538005091528,4.0,7.0,8.0,98.0,15.0,120.0,103.0
1235,hierarchy,0.0679327976625274,0.9446149450959612,1.0,7.0,2.0,160.0,40.0,90.0,75.0
1235,maxent,0.0679327976625274,0.9231882351459306,3.0,24.0,1.0,28.0,12.0,9.0,93.0
12,random,0.014488317518620548,0.9707344785783741,2.0,19.0,22.0,162.0,1.0,89.0,89.0
12,niche,0.020761245674740483,0.9502553391316353,2.0,32.0,26.0,144.0,12.0,165.0,277.0
12,cascade,0.016731301939058172,0.9607218161194794,6.0,30.0,29.0,122.0,2.0,159.0,149.0
12,hierarchy,0.014590347923681257,0.9722930718244372,1.0,16.0,28.0,151.0,1.0,110.0,71.0
12,maxent,0.014704440741103813,0.9294256480312675,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.03132787468850125,0.9659696536701969,5.0,7.0,11.0,118.0,2.0,64.0,53.0
13,niche,0.0324,0.9455464385393944,2.0,20.0,10.0,61.0,7.0,53.0,164.0
13,cascade,0.03381986472054112,0.9562828102925249,4.0,14.0,13.0,102.0,8.0,97.0,101.0
13,hierarchy,0.030864197530864196,0.9671297055450139,1.0,6.0,7.0,120.0,3.0,64.0,50.0
13,maxent,0.03155006858710562,0.9376690972003003,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.05212620027434842,0.961525321538169,3.0,6.0,6.0,37.0,4.0,21.0,19.0
18,niche,0.0663265306122449,0.9313433422698024,2.0,8.0,3.0,14.0,5.0,32.0,81.0
18,cascade,0.06360946745562131,0.9386445655386858,4.0,6.0,8.0,44.0,7.0,41.0,30.0
18,hierarchy,0.05075445816186557,0.9581127857733126,1.0,6.0,7.0,33.0,3.0,20.0,16.0
18,maxent,0.04518430439952437,0.9346523413417634,2.0,11.0,18.0,0.0,0.0,79.0,47.0
3259,random,0.1575,0.9163592059922264,1.0,0.0,0.0,67.0,10.0,33.0,32.0
3259,niche,0.1375,0.8869357033771486,2.0,6.0,1.0,28.0,16.0,19.0,57.0
3259,cascade,0.15,0.9199263787781348,4.0,6.0,4.0,82.0,29.0,77.0,86.0
3259,hierarchy,0.15,0.924434966479064,1.0,1.0,1.0,80.0,38.0,34.0,37.0
3259,maxent,0.15,0.922570739784827,2.0,3.0,6.0,31.0,30.0,104.0,79.0
908,random,0.035147392290249435,0.9672631406793214,1.0,9.0,6.0,60.0,0.0,26.0,30.0
908,niche,0.0475,0.9275553873554466,2.0,18.0,11.0,35.0,3.0,70.0,149.0
908,cascade,0.03344671201814059,0.9484135473461871,4.0,14.0,15.0,39.0,1.0,52.0,46.0
908,hierarchy,0.035147392290249435,0.9691642474813571,1.0,9.0,7.0,69.0,0.0,37.0,33.0
908,maxent,0.03407247160627366,0.9331538782702405,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.04888888888888889,0.9859406094546379,3.0,5.0,6.0,5.0,0.0,2.0,1.0
23,niche,0.09375,0.9461128881100188,2.0,6.0,3.0,10.0,0.0,5.0,11.0
23,cascade,0.07756232686980609,0.9443955440279633,5.0,6.0,3.0,22.0,3.0,14.0,40.0
23,hierarchy,0.0657439446366782,0.9757167032525571,1.0,4.0,4.0,15.0,1.0,6.0,5.0
23,maxent,0.055401662049861494,0.9521446973520964,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.01817174515235457,0.9702443200535045,3.0,16.0,11.0,249.0,4.0,121.0,112.0
909,niche,0.02382716049382716,0.9480079272464379,2.0,32.0,21.0,179.0,15.0,274.0,457.0
909,cascade,0.01928374655647383,0.9616394703070809,3.0,25.0,22.0,227.0,7.0,235.0,210.0
909,hierarchy,0.0195,0.9678004377277996,1.0,11.0,12.0,292.0,6.0,173.0,141.0
909,maxent,0.0192,0.949604447000929,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.03298611111111111,0.9473836775827879,5.0,6.0,2.0,816.0,22.0,414.0,420.0
946,niche,0.03678134902670892,0.9262179102297272,2.0,24.0,1.0,484.0,37.0,440.0,603.0
946,cascade,0.038628472222222224,0.935667913102281,5.0,12.0,17.0,738.0,74.0,879.0,844.0
946,hierarchy,0.037434895833333336,0.941099983357655,1.0,8.0,5.0,1083.0,37.0,608.0,562.0
946,maxent,0.03721788194444445,0.9416936323224849,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.06049149338374291,0.9648069728332664,2.0,4.0,5.0,28.0,1.0,13.0,10.0
26,niche,0.07118055555555555,0.9326863797424645,2.0,10.0,2.0,22.0,4.0,24.0,60.0
26,cascade,0.06198347107438017,0.9473620673018397,2.0,6.0,8.0,18.0,4.0,21.0,25.0
26,hierarchy,0.057291666666666664,0.961508115691754,1.0,5.0,5.0,38.0,0.0,20.0,15.0
26,maxent,0.059027777777777776,0.9638974744611198,2.0,4.0,9.0,21.0,1.0,26.0,14.0
27,random,0.01518005540166205,0.9740611118846627,4.0,17.0,24.0,143.0,1.0,109.0,74.0
27,niche,0.018853305785123967,0.9582189696397561,2.0,37.0,15.0,153.0,8.0,111.0,326.0
27,cascade,0.013978165493317008,0.9692983501050572,5.0,27.0,31.0,125.0,1.0,107.0,99.0
27,hierarchy,0.013061224489795919,0.9755653137257114,2.0,19.0,30.0,144.0,0.0,100.0,59.0
27,maxent,0.013349946600213599,0.8995586661014987,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.1419753086419753,0.9406193292383319,2.0,1.0,0.0,33.0,7.0,24.0,29.0
28,niche,0.08950617283950617,0.9314039846565556,3.0,9.0,2.0,0.0,0.0,7.0,5.0
28,cascade,0.10802469135802469,0.9075735027672033,3.0,5.0,5.0,22.0,10.0,30.0,39.0
28,hierarchy,0.11419753086419752,0.94438031460113,2.0,4.0,1.0,56.0,8.0,16.0,34.0
28,maxent,0.11728395061728394,0.9262493008443806,3.0,4.0,5.0,16.0,9.0,27.0,20.0
947,random,0.16897506925207756,0.9231450761254878,1.0,0.0,0.0,51.0,10.0,32.0,25.0
947,niche,0.10802469135802469,0.9216013378246596,2.0,5.0,3.0,6.0,3.0,9.0,20.0
947,cascade,0.12188365650969529,0.9198593961848222,4.0,4.0,3.0,50.0,15.0,36.0,44.0
947,hierarchy,0.15512465373961218,0.9323265192442406,2.0,4.0,0.0,47.0,11.0,21.0,28.0
947,maxent,0.16066481994459833,0.9168164969931542,3.0,2.0,3.0,37.0,26.0,67.0,70.0
1262,random,0.09467455621301775,0.9472510643875783,1.0,0.0,2.0,77.0,10.0,29.0,34.0
1262,niche,0.0768,0.9313193134461817,2.0,4.0,10.0,30.0,10.0,32.0,29.0
1262,cascade,0.08431952662721894,0.9290932603016926,3.0,6.0,3.0,67.0,7.0,66.0,70.0
1262,hierarchy,0.09023668639053255,0.9514500730286193,1.0,2.0,1.0,96.0,3.0,39.0,41.0
1262,maxent,0.08875739644970414,0.8855295855899881,2.0,14.0,7.0,4.0,12.0,115.0,211.0
1261,random,0.10059171597633136,0.9716339546972357,2.0,3.0,2.0,8.0,0.0,2.0,5.0
1261,niche,0.17355371900826447,0.9082454458093314,2.0,3.0,3.0,10.0,5.0,5.0,6.0
1261,cascade,0.08264462809917356,0.9544188843556998,2.0,4.0,5.0,3.0,1.0,4.0,2.0
1261,hierarchy,0.10059171597633136,0.9512541737671186,1.0,3.0,4.0,16.0,1.0,9.0,6.0
1261,maxent,0.10059171597633136,0.9287284736407072,2.0,7.0,3.0,2.0,0.0,16.0,19.0
1219,random,0.060267857142857144,0.9468760409791428,6.0,3.0,1.0,301.0,23.0,145.0,132.0
1219,niche,0.05580357142857143,0.9081774912499325,2.0,20.0,2.0,180.0,46.0,131.0,481.0
1219,cascade,0.05325255102040816,0.9345015603633339,4.0,11.0,7.0,294.0,24.0,270.0,341.0
1219,hierarchy,0.05644132653061224,0.9430595594519714,1.0,6.0,6.0,339.0,19.0,191.0,185.0
1219,maxent,0.05644132653061224,0.9180331893012135,3.0,32.0,0.0,117.0,63.0,76.0,621.0
1237,random,0.11950617283950617,0.9358092079672033,1.0,0.0,0.0,435.0,58.0,223.0,233.0
1237,niche,0.09777777777777778,0.8880063305124538,2.0,16.0,0.0,114.0,66.0,208.0,483.0
1237,cascade,0.10814814814814815,0.9127739848583238,3.0,5.0,2.0,505.0,157.0,534.0,593.0
1237,hierarchy,0.1037037037037037,0.9338985571877896,1.0,2.0,0.0,536.0,124.0,268.0,285.0
1237,maxent,0.10469135802469136,0.9066116572487212,4.0,20.0,4.0,68.0,102.0,211.0,492.0
1218,random,0.05517977928088288,0.9435569968324096,4.0,3.0,1.0,312.0,16.0,152.0,158.0
1218,niche,0.0613905325443787,0.9175717431635241,2.0,18.0,1.0,112.0,29.0,199.0,399.0
1218,cascade,0.055535777856888575,0.9261065943247907,5.0,11.0,11.0,264.0,40.0,277.0,260.0
1218,hierarchy,0.05268778924884301,0.9515120518034305,1.0,6.0,1.0,300.0,24.0,148.0,169.0
1218,maxent,0.053399786400854396,0.9180436084668563,3.0,40.0,0.0,53.0,47.0,76.0,1231.0
1235,random,0.0591672753834916,0.9429510746836454,3.0,7.0,5.0,124.0,10.0,60.0,86.0
1235,niche,0.06281957633308985,0.9068201165399333,2.0,14.0,8.0,59.0,15.0,70.0,242.0
1235,cascade,0.06866325785244703,0.9442741630454806,4.0,3.0,5.0,142.0,14.0,126.0,125.0
